framework,projeto,readability,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles
Spring,spring-guides/getting-started-guides,0.09588141173460624,9,9,9,9,33,1,32,1,0,0,0,0,9,3,1,17,0,17,12,10,15,0,0,0,0,15,0,272,54,203,150,32,19,0,0,0,114,138,117,21,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,72,17,17,17,17,9
Spring,spring-guides/gs-accessing-data-gemfire,0.10127471387386322,2,2,2,2,13,3,10,0,0,0,0,0,3,1,0,10,0,14,7,2,8,0,5,0,0,3,0,119,35,84,53,27,0,0,0,0,49,56,37,19,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,10,10,10,10,3
Spring,spring-guides/gs-accessing-data-jpa,0.36534877595840953,5,5,5,5,35,3,28,3,0,0,0,0,6,2,1,13,0,15,11,5,13,0,3,0,1,9,0,182,40,120,69,38,22,0,0,0,68,87,57,30,0,0,0,0,0,6,6,6,5,0,0,1,0,0,0,0,88,14,14,14,13,6
Spring,spring-guides/gs-accessing-data-mongodb,0.3983766622841358,6,6,6,5,30,5,23,1,0,0,0,0,6,2,0,11,0,13,11,8,13,0,1,0,0,12,0,190,56,116,69,33,18,0,0,0,63,84,57,27,0,0,0,0,0,7,7,7,5,0,0,1,0,0,0,0,47,13,13,13,11,6
Spring,spring-guides/gs-accessing-data-mysql,0.4424100460698052,5,5,5,5,18,0,16,1,0,0,0,0,6,2,0,11,0,11,9,4,11,0,1,0,0,10,0,127,31,90,60,14,11,0,0,0,43,60,47,13,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,73,11,11,11,11,6
Spring,spring-guides/gs-accessing-data-neo4j,0.4322338264901191,4,4,4,4,23,4,18,0,0,0,0,0,5,2,1,13,0,14,9,3,11,0,3,1,0,7,0,159,44,107,61,36,8,0,0,0,62,77,52,25,0,0,0,0,0,5,5,5,4,0,0,1,0,0,0,0,20,14,14,14,13,5
Spring,spring-guides/gs-accessing-data-rest,0.3152921472986539,5,5,5,5,21,2,19,0,0,0,0,0,6,2,0,15,0,16,14,5,16,0,2,0,0,14,0,224,56,153,90,54,15,0,0,0,63,84,66,18,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,16,15,15,15,15,6
Spring,spring-guides/gs-accessing-gemfire-data-rest,0.1024116795451846,3,3,3,3,15,2,13,0,0,0,0,0,4,1,1,10,0,11,10,5,11,0,1,0,0,10,0,206,50,141,95,45,15,0,0,0,67,81,67,14,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,16,10,10,10,10,4
Spring,spring-guides/gs-accessing-mongodb-data-rest,0.39379066849748295,5,5,5,5,21,2,19,0,0,0,0,0,6,2,0,15,0,16,14,5,16,0,2,0,0,14,0,221,58,148,85,54,15,0,0,0,61,82,64,18,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,16,15,15,15,15,6
Spring,spring-guides/gs-accessing-neo4j-data-rest,0.27708053061117727,5,5,5,5,21,2,19,0,0,0,0,0,6,2,0,15,0,16,14,5,16,0,2,0,0,14,0,230,58,157,94,54,15,0,0,0,66,87,69,18,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,16,15,15,15,15,6
Spring,spring-guides/gs-accessing-vault,0.0,2,2,2,2,28,6,19,2,0,0,0,0,3,1,0,8,0,8,7,4,8,0,0,0,0,8,0,151,35,96,55,38,20,0,0,0,63,75,46,29,0,0,0,0,0,3,3,3,2,0,0,1,0,0,0,0,42,9,9,9,8,2
Spring,spring-guides/gs-actuator-service,0.4479047164010505,6,6,6,6,21,1,20,1,0,0,0,0,6,2,1,9,0,9,7,6,9,0,1,0,0,8,0,151,37,94,70,15,22,0,0,0,46,61,52,9,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,61,9,9,9,9,6
Spring,spring-guides/gs-async-method,0.31429079856995185,6,6,6,6,30,2,26,3,0,0,0,0,6,2,2,13,0,13,11,4,13,0,1,0,0,12,0,165,44,115,73,32,7,0,0,0,65,84,61,23,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,27,13,13,13,13,6
Spring,spring-guides/gs-authenticating-ldap,0.39451197236970376,6,6,6,6,29,1,28,0,0,0,0,0,6,2,0,8,0,8,6,1,8,0,0,0,1,7,0,145,27,99,60,29,20,0,0,0,38,52,44,8,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,64,8,8,8,8,6
Spring,spring-guides/gs-batch-processing,0.17660124283672,6,6,6,6,30,3,27,0,0,0,0,0,7,2,2,19,0,19,15,5,17,0,0,0,0,17,0,210,43,161,91,51,6,0,0,0,72,96,75,21,0,0,0,0,0,7,7,7,6,0,0,1,0,0,0,0,8,20,20,20,19,6
Spring,spring-guides/gs-caching,0.43841833048500123,8,8,8,8,34,0,34,0,0,0,0,0,10,2,2,22,0,24,22,6,24,0,2,2,0,20,0,217,56,159,84,45,2,0,0,0,75,109,70,39,0,0,0,0,0,10,10,10,8,0,0,2,0,0,0,0,11,24,24,24,22,10
Spring,spring-guides/gs-caching-gemfire,0.21245133131742477,4,4,4,4,25,3,20,2,0,0,0,0,4,1,2,14,0,14,12,6,13,0,1,1,3,8,0,192,47,129,80,42,18,0,0,0,63,82,58,24,0,0,0,0,0,6,6,6,6,0,0,1,0,0,0,0,43,16,16,16,16,4
Spring,spring-guides/gs-centralized-configuration,0.30389556846967025,8,8,8,8,28,0,28,0,0,0,0,0,9,4,0,9,0,9,5,5,9,0,3,0,0,6,0,184,42,112,81,13,30,0,0,0,53,71,60,11,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,1,56,9,9,9,9,8
Spring,spring-guides/gs-circuit-breaker,0.12045569475740195,10,10,10,10,31,0,31,0,0,0,0,0,10,4,0,19,0,19,15,8,19,0,0,0,0,19,0,268,59,209,156,28,4,0,0,0,110,139,119,20,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,12,19,19,19,19,10
Spring,spring-guides/gs-client-side-load-balancing,0.00562206357717514,5,5,5,5,23,1,21,1,0,0,0,0,6,2,2,16,0,16,14,9,16,0,1,1,0,14,0,256,51,187,134,44,24,0,0,0,107,129,100,29,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,63,16,16,16,16,5
Spring,spring-guides/gs-consuming-rest,0.33342263151037815,6,6,6,6,18,0,18,0,0,0,0,0,6,2,1,19,0,19,16,5,18,0,1,0,0,17,0,172,40,117,70,26,16,0,0,0,48,72,56,16,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,1,4,19,19,19,19,6
Spring,spring-guides/gs-consuming-web-service,0.2746903166174889,5,5,5,5,33,4,28,3,0,0,0,0,5,2,1,8,0,8,5,0,7,0,2,0,0,5,0,118,34,82,51,26,5,0,0,0,44,57,42,15,0,0,0,0,0,6,6,6,5,0,0,1,0,0,0,0,24,9,9,9,8,5
Spring,spring-guides/gs-contract-rest,0.16085711397722158,27,27,27,18,155,9,137,11,0,0,0,0,20,10,12,55,0,55,45,21,55,0,8,3,0,44,0,780,151,527,264,211,109,0,0,0,280,376,227,149,0,0,0,0,0,39,39,39,18,0,0,9,0,0,0,0,189,76,76,76,55,18
Spring,spring-guides/gs-crud-with-vaadin,0.1400887967320159,10,10,10,10,83,7,66,6,0,0,0,0,14,2,4,57,0,60,46,30,48,0,6,5,2,35,0,652,158,453,226,179,41,0,0,0,268,338,193,145,0,0,0,0,0,17,17,18,10,0,0,4,0,0,0,0,72,64,64,65,57,12
Spring,spring-guides/gs-gateway,0.23319496711095175,3,3,3,3,21,1,19,0,0,0,0,0,4,2,0,13,0,13,5,2,7,0,0,0,0,7,0,136,22,102,51,42,14,0,0,0,37,48,38,10,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,30,13,13,13,13,3
Spring,spring-guides/gs-gradle,0.6963617783039808,5,5,5,5,21,1,19,0,0,0,0,0,5,2,0,8,0,8,6,2,8,0,0,1,0,7,0,75,17,58,34,16,0,0,0,0,29,42,31,11,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,8,8,8,8,5
Spring,spring-guides/gs-handling-form-submission,0.3702862730715424,6,6,6,6,19,0,19,0,0,0,0,0,6,2,0,11,0,11,9,3,11,0,1,0,0,10,0,138,33,90,58,15,15,0,0,0,41,58,46,12,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,56,11,11,11,11,6
Spring,spring-guides/gs-integration,0.35463467612862587,4,4,4,4,27,0,27,2,0,0,0,0,4,2,0,4,0,4,2,2,4,0,0,0,0,4,0,92,22,70,48,19,4,0,0,0,44,52,38,14,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,11,4,4,4,4,4
Spring,spring-guides/gs-managing-transactions,0.23920580334961414,7,7,7,5,31,1,29,0,0,0,0,0,5,2,2,9,0,9,6,2,8,0,0,0,0,8,0,136,31,105,50,39,0,0,0,0,50,71,44,27,0,0,0,0,0,10,10,10,5,0,0,2,0,0,0,0,0,14,14,14,9,5
Spring,spring-guides/gs-maven,0.8239485621452332,5,5,5,5,19,0,19,0,0,0,0,0,5,2,0,5,0,5,3,1,5,0,0,0,0,5,0,51,11,40,24,10,0,0,0,0,19,29,23,6,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,5,5
Spring,spring-guides/gs-messaging-gcp-pubsub,0.005442646332085133,2,2,2,2,9,0,9,0,0,0,0,0,3,1,1,7,0,8,6,1,7,0,1,0,0,6,0,110,19,77,56,15,14,0,0,0,43,52,41,11,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,32,7,7,7,7,2
Spring,spring-guides/gs-messaging-jms,0.2991004337867101,3,3,3,3,14,0,12,1,0,0,0,0,3,1,0,11,0,11,10,2,11,0,0,0,0,11,0,103,24,75,46,19,5,0,0,0,39,53,38,15,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,13,11,11,11,11,3
Spring,spring-guides/gs-messaging-rabbitmq,0.173403145337943,6,6,6,5,23,0,22,1,0,0,0,0,5,2,2,12,0,12,10,6,12,0,5,0,0,7,0,167,37,114,73,27,16,0,0,0,59,77,57,20,0,0,0,0,0,6,6,6,5,0,0,1,0,0,0,0,59,13,13,13,12,5
Spring,spring-guides/gs-messaging-redis,0.309263010819753,3,3,3,3,12,1,11,0,0,0,0,0,3,2,2,8,0,8,6,1,8,0,4,0,0,4,0,96,25,71,44,22,0,0,0,0,40,52,37,15,0,0,0,0,0,4,4,4,3,0,0,1,0,0,0,0,0,9,9,9,8,3
Spring,spring-guides/gs-messaging-stomp-websocket,0.3332268783955702,7,7,7,7,29,1,28,1,0,0,0,0,10,2,0,21,0,21,19,7,21,0,0,0,0,21,0,234,54,180,99,53,2,0,0,0,88,121,85,36,0,0,0,0,0,9,9,9,7,0,0,2,0,0,0,0,8,25,25,25,21,7
Spring,spring-guides/gs-multi-module,0.35241644726031357,9,9,9,9,25,0,25,0,0,0,0,0,10,3,0,13,0,13,10,5,13,0,2,0,0,11,0,167,48,116,82,11,3,0,0,0,51,74,63,11,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,25,13,13,13,13,9
Spring,spring-guides/gs-producing-web-service,0.24645614344626665,7,7,7,7,37,2,34,0,0,0,0,0,7,2,2,12,0,12,10,3,12,0,0,0,0,12,0,213,44,154,99,48,19,0,0,0,96,115,80,35,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,63,12,12,12,12,7
Spring,spring-guides/gs-reactive-rest-service,0.11831896449439228,5,5,5,5,27,2,23,2,0,0,0,0,5,1,0,6,0,6,4,3,5,0,0,0,0,5,0,105,21,79,54,19,6,0,0,0,41,51,45,6,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,29,6,6,6,6,5
Spring,spring-guides/gs-relational-data-access,0.20695452392101288,3,3,3,3,13,1,11,0,0,0,0,0,3,2,1,9,0,9,3,4,5,0,0,0,0,5,0,87,21,62,34,23,4,0,0,0,33,41,28,13,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,14,9,9,9,9,3
Spring,spring-guides/gs-rest-hateoas,0.19310411646230413,7,7,7,7,28,2,26,1,0,0,0,0,7,2,1,8,0,8,6,3,8,0,0,0,0,8,0,176,38,108,84,13,31,0,0,0,59,74,66,8,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,138,8,8,8,8,7
Spring,spring-guides/gs-rest-service,0.4586614264796178,6,6,6,6,19,1,18,0,0,0,0,0,6,2,1,9,0,9,7,4,9,0,0,0,0,9,0,131,33,83,56,14,15,0,0,0,39,54,45,9,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,56,9,9,9,9,6
Spring,spring-guides/gs-rest-service-cors,0.3330033792881295,6,6,6,6,23,0,23,1,0,0,0,0,7,2,1,14,0,14,12,4,14,0,0,1,0,13,0,156,37,119,73,34,6,0,0,0,60,80,59,21,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,20,14,14,14,14,6
Spring,spring-guides/gs-scheduling-tasks,0.26474375762821484,6,6,6,6,19,0,18,1,0,0,0,0,6,2,2,7,0,7,4,2,6,0,0,0,0,6,0,158,34,78,59,9,46,0,0,0,40,52,46,6,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,1,187,7,7,7,7,6
Spring,spring-guides/gs-securing-web,0.19331518467515707,6,6,6,6,34,0,34,0,0,0,0,0,6,2,0,11,0,11,9,1,11,0,0,0,1,10,0,167,31,136,80,44,0,0,0,0,59,76,59,17,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,11,11,11,11,6
Spring,spring-guides/gs-service-registration-and-discovery,0.3155485466668324,8,8,8,8,27,1,25,1,0,0,0,0,10,6,1,11,0,11,5,5,11,0,0,0,0,11,0,198,49,145,111,16,6,0,0,0,72,93,82,11,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,15,11,11,11,11,8
Spring,spring-guides/gs-serving-web-content,0.37381063736975195,5,5,5,5,16,0,16,0,0,0,0,0,5,2,0,7,0,7,5,1,7,0,1,0,0,6,0,110,26,68,46,10,16,0,0,0,30,42,35,7,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,57,7,7,7,7,5
Spring,spring-guides/gs-spring-boot,0.2792754332209976,7,7,7,6,35,4,31,0,0,0,0,0,6,2,0,9,0,9,6,4,8,0,0,0,0,8,0,152,40,112,78,23,1,0,0,0,60,78,63,15,0,0,0,0,0,8,8,8,6,0,0,2,0,0,0,0,4,11,11,11,9,6
Spring,spring-guides/gs-spring-boot-docker,0.13046691864728927,9,9,11,5,57,0,53,3,0,0,0,0,7,6,10,10,0,10,4,2,10,0,0,2,2,6,0,317,35,205,94,114,80,0,0,0,112,143,79,64,0,0,0,0,0,19,19,19,5,0,0,6,0,0,0,0,141,26,26,28,10,5
Spring,spring-guides/gs-spring-boot-for-azure,0.2817711333433787,3,3,3,3,11,1,10,0,0,0,0,0,3,1,0,3,0,3,2,1,3,0,0,0,0,3,0,72,12,45,35,4,15,0,0,0,24,30,27,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,60,3,3,3,3,3
Spring,spring-guides/gs-testing-restdocs,0.44443148622910184,6,6,6,6,18,0,18,0,0,0,0,0,6,2,0,6,0,6,4,1,6,0,0,0,0,6,0,99,27,72,54,6,0,0,0,0,34,46,42,4,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6
Spring,spring-guides/gs-testing-web,0.24026524841213937,11,11,11,11,37,0,37,1,0,0,0,0,11,2,0,12,0,12,10,8,12,0,0,0,0,12,0,222,57,163,124,16,3,0,0,0,86,109,97,12,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,15,12,12,12,12,11
Spring,spring-guides/gs-uploading-files,0.32437777112500044,14,14,15,14,67,3,63,0,0,0,0,0,16,2,0,50,0,62,54,12,56,0,13,0,0,43,0,643,137,480,274,144,29,0,0,0,237,311,222,89,0,0,0,0,0,19,19,20,18,0,0,4,0,0,0,0,104,63,63,65,54,16
Spring,spring-guides/gs-validating-form-input,0.2780366332347815,6,6,6,6,22,1,21,0,0,0,0,0,6,2,0,16,0,16,14,3,16,0,1,0,0,15,0,196,44,137,89,35,15,0,0,0,57,80,63,17,0,0,0,0,0,7,7,7,6,0,0,1,0,0,0,0,26,17,17,17,16,6
Spring,spring-guides/gs-vault-config,0.21006293734535575,3,3,3,3,13,1,11,0,0,0,0,0,3,1,0,8,0,8,7,4,8,0,0,0,0,8,0,107,22,64,40,14,21,0,0,0,34,45,32,13,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,1,16,8,8,8,8,3
Spring,spring-guides/quoters,0.06675460375845432,5,5,5,5,41,1,40,0,0,0,0,0,6,1,2,12,0,12,8,5,9,0,3,1,0,5,0,243,40,113,59,41,90,0,0,0,54,69,47,22,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,5,346,12,12,12,12,6
Spring,spring-guides/tut-rest,0.3079022358134879,36,36,37,33,168,10,151,4,0,0,0,0,39,6,5,92,0,90,64,29,70,0,54,1,1,14,0,1103,247,787,459,264,70,0,0,0,392,508,357,151,0,0,0,0,0,42,42,42,33,0,0,5,0,0,0,0,111,103,103,104,92,38
Spring,spring-guides/tut-spring-boot-oauth2,0.01872858898714185,10,10,10,10,32,0,32,0,0,0,0,0,10,5,0,39,0,39,16,2,21,0,0,0,4,17,0,522,62,302,186,93,163,0,0,0,135,168,144,24,0,0,0,0,0,12,12,12,12,0,0,1,0,0,0,4,482,41,41,41,41,10
